product_id,sku_id,name,category,subcategory,brand,price_inr,rating,review_count,inventory_count,availability,is_active,catalog_status,color,material,room,style,unit,description,attributes_json,search_keywords,created_at
PRD33073,ACC03529,Pn Decor Pn Ac,Accessories,Artificial Flower,PWDPL,300,3.9,92,3,low_stock,TRUE,Current,Green,Ceramic,Office,Minimal,NOS,Pn Decor Pn Ac is a minimal artificial flower from PWDPL. It is suitable for office use and comes in green with ceramic finish. Suitable for residential and hospitality interiors.,"{""color"": ""Green"", ""material"": ""Ceramic"", ""room"": ""Office"", ""style"": ""Minimal"", ""unit"": ""NOS"", ""series"": ""AC0032""}",pn decor pn ac accessories artificial flower pwdpl green ceramic office minimal decor accessories artifact home styling,"June 13, 2024"
PRD00463,FWC45590,Blackout Premium,Fabric,Curtain Fabric,"SGT,SNBPL",310,4.4,223,12,in_stock,TRUE,Current,Black,Linen blend,Dining Room,Modern,MTR,"Blackout Premium is a modern curtain fabric from SGT,SNBPL. It is suitable for dining room use and comes in black with linen blend finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Black"", ""material"": ""Linen blend"", ""room"": ""Dining Room"", ""style"": ""Modern"", ""unit"": ""MTR"", ""size"": ""54"", ""series"": ""10""}","blackout premium fabric curtain fabric sgt,snbpl black linen blend dining room modern curtain fabric upholstery cloth drape textile material","March 31, 2025"
PRD56227,FWC192595,Diva Sheers Davis,Fabric,Curtain Fabric,V&J,320,4,55,1,low_stock,TRUE,Current,Red,Velvet,Kids Room,Scandinavian,MTR,"Diva Sheers Davis is a scandinavian curtain fabric from V&J. It is suitable for kids room use and comes in red with velvet finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Red"", ""material"": ""Velvet"", ""room"": ""Kids Room"", ""style"": ""Scandinavian"", ""unit"": ""MTR"", ""size"": ""54\"""", ""series"": ""111""}",diva sheers davis fabric curtain fabric v&j red velvet kids room scandinavian curtain fabric upholstery cloth drape textile material,"May 26, 2025"
PRD43824,FWC159606,Lightout Plain,Fabric,Curtain Fabric,MF,320,4.2,11,3,low_stock,TRUE,Current,Black,Cotton blend,Bedroom,Contemporary,MTR,"Lightout Plain is a contemporary curtain fabric from MF. It is suitable for bedroom use and comes in black with cotton blend finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Black"", ""material"": ""Cotton blend"", ""room"": ""Bedroom"", ""style"": ""Contemporary"", ""unit"": ""MTR"", ""size"": ""54\"""", ""series"": ""29""}",lightout plain fabric curtain fabric mf black cotton blend bedroom contemporary curtain fabric upholstery cloth drape textile material,"November 22, 2025"
PRD51930,BLD20472,Roller Blinds Sunworker Classic Style Cluth With Chain,Blinds,Readymade Blinds,AMI,330,4.2,13,12,in_stock,TRUE,Current,Blue,Aluminium,Office,Modern,SFT,"Roller Blinds Sunworker Classic Style Cluth With Chain is a modern readymade blinds from AMI. It is suitable for office use and comes in blue with aluminium finish. Designed for privacy, daylight control, and window styling.","{""color"": ""Blue"", ""material"": ""Aluminium"", ""room"": ""Office"", ""style"": ""Modern"", ""unit"": ""SFT"", ""size"": ""NA"", ""series"": ""NA""}",roller blinds sunworker classic style cluth with chain blinds readymade blinds ami blue aluminium office modern window blinds shade venetian roller privacy light control,"September 25, 2025"
PRD55322,BLD19422,Vemora Series Zebra  Blind Lamis Magic Facia Style With Ball Chain,Blinds,Readymade Blinds,FFPL,330,3.8,33,3,low_stock,TRUE,Current,Walnut,PVC,Bedroom,Classic,SFT,"Vemora Series Zebra  Blind Lamis Magic Facia Style With Ball Chain is a classic readymade blinds from FFPL. It is suitable for bedroom use and comes in walnut with pvc finish. Designed for privacy, daylight control, and window styling.","{""color"": ""Walnut"", ""material"": ""PVC"", ""room"": ""Bedroom"", ""style"": ""Classic"", ""unit"": ""SFT"", ""series"": ""LM 8101""}",vemora series zebra  blind lamis magic facia style with ball chain blinds readymade blinds ffpl walnut pvc bedroom classic window blinds shade venetian roller privacy light control,"May 2, 2025"
PRD37227,BLD20632,Roller Blinds Ballina Facia Style Cluth With Chain,Blinds,Readymade Blinds,AMI,330,4.4,16,12,in_stock,TRUE,Current,Olive,Polyester fabric,Bedroom,Minimal,SFT,"Roller Blinds Ballina Facia Style Cluth With Chain is a minimal readymade blinds from AMI. It is suitable for bedroom use and comes in olive with polyester fabric finish. Designed for privacy, daylight control, and window styling.","{""color"": ""Olive"", ""material"": ""Polyester fabric"", ""room"": ""Bedroom"", ""style"": ""Minimal"", ""unit"": ""SFT"", ""size"": ""NA"", ""series"": ""NA""}",roller blinds ballina facia style cluth with chain blinds readymade blinds ami olive polyester fabric bedroom minimal window blinds shade venetian roller privacy light control,"February 19, 2026"
PRD32276,ACC04323,Pn Decor Pn Ap,Accessories,Artificial Flower,PWDPL,330,3.9,14,1,low_stock,TRUE,Current,Green,Glass,Hotel Room,Minimal,NOS.,Pn Decor Pn Ap is a minimal artificial flower from PWDPL. It is suitable for hotel room use and comes in green with glass finish. Suitable for residential and hospitality interiors.,"{""color"": ""Green"", ""material"": ""Glass"", ""room"": ""Hotel Room"", ""style"": ""Minimal"", ""unit"": ""NOS."", ""series"": ""AP0129""}",pn decor pn ap accessories artificial flower pwdpl green glass hotel room minimal decor accessories artifact home styling,"June 10, 2024"
PRD46698,FWC231394,Serena Textures Na,Fabric,Curtain Fabric,V&J,330,4,37,35,in_stock,TRUE,Current,Silver,Linen blend,Guest Room,Luxury,MTR,"Serena Textures is a luxury curtain fabric from V&J. It is suitable for guest room use and comes in silver with linen blend finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Silver"", ""material"": ""Linen blend"", ""room"": ""Guest Room"", ""style"": ""Luxury"", ""unit"": ""MTR"", ""size"": ""54''"", ""series"": ""519""}",serena textures fabric curtain fabric v&j silver linen blend guest room luxury curtain fabric upholstery cloth drape textile material,"July 24, 2025"
PRD31712,ACC03354,Pn Decor Pn Af,Accessories,Artificial Flower,PWDPL,340,4.2,84,12,in_stock,TRUE,Current,Red,Artificial silk,Office,Rustic,NOS,Pn Decor Pn Af is a rustic artificial flower from PWDPL. It is suitable for office use and comes in red with artificial silk finish. Suitable for residential and hospitality interiors.,"{""color"": ""Red"", ""material"": ""Artificial silk"", ""room"": ""Office"", ""style"": ""Rustic"", ""unit"": ""NOS"", ""series"": ""AF0262""}",pn decor pn af accessories artificial flower pwdpl red artificial silk office rustic decor accessories artifact home styling,"August 28, 2024"
PRD31712,ACC03360,Pn Decor Pn Af,Accessories,Artificial Flower,PWDPL,340,4,16,8,in_stock,TRUE,Current,Blue,Wood,Kids Room,Scandinavian,NOS,Pn Decor Pn Af is a scandinavian artificial flower from PWDPL. It is suitable for kids room use and comes in blue with wood finish. Suitable for residential and hospitality interiors.,"{""color"": ""Blue"", ""material"": ""Wood"", ""room"": ""Kids Room"", ""style"": ""Scandinavian"", ""unit"": ""NOS"", ""series"": ""AF0262""}",pn decor pn af accessories artificial flower pwdpl blue wood kids room scandinavian decor accessories artifact home styling,"June 14, 2024"
PRD13633,HDW623,"Wall Bracket 1"" Big",Hardware,Wall Bracket,PH,350,4.2,47,35,in_stock,TRUE,Current,Oak,Plastic,Bedroom,Luxury,NOS,"Wall Bracket 1"" Big is a luxury wall bracket from PH. It is suitable for bedroom use and comes in oak with plastic finish. Suitable for residential and hospitality interiors.","{""color"": ""Oak"", ""material"": ""Plastic"", ""room"": ""Bedroom"", ""style"": ""Luxury"", ""unit"": ""NOS"", ""size"": ""25mm""}","wall bracket 1"" big hardware wall bracket ph oak plastic bedroom luxury curtain rod finial track hardware fittings","March 31, 2025"
PRD32733,FWC223987,European Linen,Fabric,Curtain Fabric,KC,360,4.6,7,5,in_stock,TRUE,Current,Olive,Polyester,Bedroom,Contemporary,MTR,"European Linen is a contemporary curtain fabric from KC. It is suitable for bedroom use and comes in olive with polyester finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Olive"", ""material"": ""Polyester"", ""room"": ""Bedroom"", ""style"": ""Contemporary"", ""unit"": ""MTR"", ""size"": ""54''"", ""series"": ""43407""}",european linen fabric curtain fabric kc olive polyester bedroom contemporary curtain fabric upholstery cloth drape textile material,"September 27, 2025"
PRD34690,BLD18755,Happy Window Collection Roller Amazon-01 Facia Style Cluth With Chain,Blinds,Readymade Blinds,AMI,360,4.2,29,35,in_stock,TRUE,Current,Mustard,Basswood,Office,Luxury,SFT,"Happy Window Collection Roller Amazon-01 Facia Style Cluth With Chain is a luxury readymade blinds from AMI. It is suitable for office use and comes in mustard with basswood finish. Designed for privacy, daylight control, and window styling.","{""color"": ""Mustard"", ""material"": ""Basswood"", ""room"": ""Office"", ""style"": ""Luxury"", ""unit"": ""SFT""}",happy window collection roller amazon-01 facia style cluth with chain blinds readymade blinds ami mustard basswood office luxury window blinds shade venetian roller privacy light control,"April 18, 2026"
PRD44867,BLD17848,Happy Window Collection Roller Amazon-01 Facia Style Clutch With Chain,Blinds,Readymade Blinds,AMI,360,4.2,51,12,in_stock,TRUE,Current,Green,Basswood,Bedroom,Modern,SFT,"Happy Window Collection Roller Amazon-01 Facia Style Clutch With Chain is a modern readymade blinds from AMI. It is suitable for bedroom use and comes in green with basswood finish. Designed for privacy, daylight control, and window styling.","{""color"": ""Green"", ""material"": ""Basswood"", ""room"": ""Bedroom"", ""style"": ""Modern"", ""unit"": ""SFT""}",happy window collection roller amazon-01 facia style clutch with chain blinds readymade blinds ami green basswood bedroom modern window blinds shade venetian roller privacy light control,"May 28, 2025"
PRD34690,BLD18076,Happy Window Collection Roller Amazon-01 Facia Style Cluth With Chain,Blinds,Readymade Blinds,AMI,370,4.3,9,0,out_of_stock,TRUE,Current,Charcoal,PVC,Bedroom,Modern,SFT,"Happy Window Collection Roller Amazon-01 Facia Style Cluth With Chain is a modern readymade blinds from AMI. It is suitable for bedroom use and comes in charcoal with pvc finish. Designed for privacy, daylight control, and window styling.","{""color"": ""Charcoal"", ""material"": ""PVC"", ""room"": ""Bedroom"", ""style"": ""Modern"", ""unit"": ""SFT""}",happy window collection roller amazon-01 facia style cluth with chain blinds readymade blinds ami charcoal pvc bedroom modern window blinds shade venetian roller privacy light control,"April 17, 2026"
PRD34690,BLD20676,Happy Window Collection Roller Amazon-01 Facia Style Cluth With Chain,Blinds,Readymade Blinds,AMI,380,4.2,5,0,out_of_stock,TRUE,Current,Navy,Aluminium,Bedroom,Luxury,SFT,"Happy Window Collection Roller Amazon-01 Facia Style Cluth With Chain is a luxury readymade blinds from AMI. It is suitable for bedroom use and comes in navy with aluminium finish. Designed for privacy, daylight control, and window styling.","{""color"": ""Navy"", ""material"": ""Aluminium"", ""room"": ""Bedroom"", ""style"": ""Luxury"", ""unit"": ""SFT"", ""size"": ""NA"", ""series"": ""NA""}",happy window collection roller amazon-01 facia style cluth with chain blinds readymade blinds ami navy aluminium bedroom luxury window blinds shade venetian roller privacy light control,"April 17, 2026"
PRD34690,BLD20677,Happy Window Collection Roller Amazon-01 Facia Style Cluth With Chain,Blinds,Readymade Blinds,AMI,380,3.7,41,12,in_stock,TRUE,Current,Pink,Aluminium,Hotel Room,Luxury,SFT,"Happy Window Collection Roller Amazon-01 Facia Style Cluth With Chain is a luxury readymade blinds from AMI. It is suitable for hotel room use and comes in pink with aluminium finish. Designed for privacy, daylight control, and window styling.","{""color"": ""Pink"", ""material"": ""Aluminium"", ""room"": ""Hotel Room"", ""style"": ""Luxury"", ""unit"": ""SFT"", ""size"": ""NA"", ""series"": ""NA""}",happy window collection roller amazon-01 facia style cluth with chain blinds readymade blinds ami pink aluminium hotel room luxury window blinds shade venetian roller privacy light control,"April 17, 2026"
PRD50939,LIN12012,Pillow Cover Happy Living Set Of 2,Linen,Pillow Cover,KMOPL,380,3.9,5,12,in_stock,TRUE,Current,Green,Microfiber,Hotel Room,Luxury,NOS,Pillow Cover Happy Living Set Of 2 is a luxury pillow cover from KMOPL. It is suitable for hotel room use and comes in green with microfiber finish. Suitable for residential and hospitality interiors.,"{""color"": ""Green"", ""material"": ""Microfiber"", ""room"": ""Hotel Room"", ""style"": ""Luxury"", ""unit"": ""NOS"", ""size"": ""46X69"", ""series"": ""FW50""}",pillow cover happy living set of 2 linen pillow cover kmopl green microfiber hotel room luxury bedsheet pillow linen bedding soft furnishing,"June 10, 2024"
PRD32212,FWC253140,Enzo 100% Blackout Na,Fabric,Curtain Fabric,SGT,380,4.5,31,20,in_stock,TRUE,Current,Black,Blackout fabric,Hotel Room,Traditional,MTR,"Enzo 100% Blackout is a traditional curtain fabric from SGT. It is suitable for hotel room use and comes in black with blackout fabric finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Black"", ""material"": ""Blackout fabric"", ""room"": ""Hotel Room"", ""style"": ""Traditional"", ""unit"": ""MTR"", ""size"": ""54''"", ""series"": ""NA""}",enzo 100% blackout fabric curtain fabric sgt black blackout fabric hotel room traditional curtain fabric upholstery cloth drape textile material,"July 5, 2025"
PRD56212,BLD20282,Roller Blinds Stockholm Facia Style Cluth With Chain,Blinds,Readymade Blinds,AMI,400,3.8,23,12,in_stock,TRUE,Current,Green,PVC,Bedroom,Classic,SFT,"Roller Blinds Stockholm Facia Style Cluth With Chain is a classic readymade blinds from AMI. It is suitable for bedroom use and comes in green with pvc finish. Designed for privacy, daylight control, and window styling.","{""color"": ""Green"", ""material"": ""PVC"", ""room"": ""Bedroom"", ""style"": ""Classic"", ""unit"": ""SFT"", ""size"": ""NA"", ""series"": ""NA""}",roller blinds stockholm facia style cluth with chain blinds readymade blinds ami green pvc bedroom classic window blinds shade venetian roller privacy light control,"May 2, 2025"
PRD37922,LIN07397,Table Cover Pvc Fine Slc,Linen,Table Cover,RAG,400,3.8,8,5,in_stock,TRUE,Current,Beige,Polyester blend,Kids Room,Traditional,NOS,Table Cover Pvc Fine Slc is a traditional table cover from RAG. It is suitable for kids room use and comes in beige with polyester blend finish. Suitable for residential and hospitality interiors.,"{""color"": ""Beige"", ""material"": ""Polyester blend"", ""room"": ""Kids Room"", ""style"": ""Traditional"", ""unit"": ""NOS"", ""size"": ""54X78""}",table cover pvc fine slc linen table cover rag beige polyester blend kids room traditional bedsheet pillow linen bedding soft furnishing,"June 8, 2021"
PRD57827,BLD20378,38Mm Tube Blinds Ffch02,Blinds,Blind Components,FFPL,400,4.5,15,50,in_stock,TRUE,Current,Green,Polyester fabric,Hotel Room,Modern,NOS,"38Mm Tube Blinds Ffch02 is a modern blind components from FFPL. It is suitable for hotel room use and comes in green with polyester fabric finish. Designed for privacy, daylight control, and window styling.","{""color"": ""Green"", ""material"": ""Polyester fabric"", ""room"": ""Hotel Room"", ""style"": ""Modern"", ""unit"": ""NOS"", ""size"": ""NA"", ""series"": ""NA""}",38mm tube blinds ffch02 blinds blind components ffpl green polyester fabric hotel room modern window blinds shade venetian roller privacy light control,"June 18, 2025"
